,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1188, by the applicant's representative Brenda, by the applicant's representative Jeanette,,1473,5464
1189, the expert Wall, the expert Angela,,8799,29804
1190, case and advocate Riza, case and advocate Michele,,21631,48056
1191, the expert Lenz, the expert Gina,,12586,1758
1192, was represented by Michael, was represented by Ryan,,6277,13114
1193, a court designated by Calış, a court designated by Madeline,,43339,4115
1194, a court designated by Ahmet, a court designated by Samantha,,3899,36412
1195, was represented by Glover, was represented by Kari,,1189,1792
1196, a court designated by Major, a court designated by Martin,,11432,8698
1197, was represented by Muhtat, was represented by Tabitha,,255,66
1198, a court designated by Bayık, a court designated by Kendra,,47772,376
1199, by the applicant Rutkowska, by the applicant Annette,,32518,442
1200, by the applicant's representative Selhan, by the applicant's representative Stacey,,5582,32175
1201, was represented by Ludwig, was represented by Victoria,,45681,16225
1202, by the respondent Hanley, by the respondent Tammy,,2205,2577
1203, by the respondent Wildhaber, by the respondent Kaitlyn,,254,13931
1204, was represented by Gandasegui, was represented by Jacqueline,,36961,4115
1205, by the applicant Pius, by the applicant Brianna,,3750,9045
1206, was represented by McKeown, was represented by Jacqueline,,628,4115
1207, by the applicant's representative Ochlik, by the applicant's representative Jermaine,,7513,6529
1208, by the respondent Mews, by the respondent Abigail,,84,647
1209, was represented by Mansour, was represented by Cynthia,,454,36005
1210, case and advocate Felix, case and advocate Paul,,36172,5171
1211, by the applicant Böber, by the applicant Marilyn,,589,79
1212, by the respondent Ray, by the respondent Jennifer,,10734,26355
1213, was represented by Jacubowski, was represented by Caitlin,,15767,3642
1214, was represented by Juul, was represented by Angie,,335,466
1215, by the applicant's representative Estevan, by the applicant's representative Jasmin,,266,1222
1216, a court designated by Zelenka, a court designated by Micheal,,4530,267
1217, by the applicant Serkan, by the applicant Samantha,,17369,36412
1218, by the respondent Duran, by the respondent Angelica,,266,3737
1219, by the applicant Terece, by the applicant Eileen,,336,257
1220, by the respondent Thorwald, by the respondent Cheryl,,35269,1190
1221, a court designated by André, a court designated by Dawn,,49260,32962
1222, by the respondent NB, by the respondent David,,34521,5119
1223, the expert Neuberger, the expert Jacqueline,,1063,4115
1224, was represented by Puchstein, was represented by Jacqueline,,6339,4115
1225, by the applicant's representative Quesada, by the applicant's representative Desiree,,2960,70
1226, the expert Kilcullen, the expert Jermaine,,26584,6529
1227, the expert Ferihumer, the expert Jacqueline,,8329,4115
1228, by the respondent Irma, by the respondent Zachary,,785,552
1229, a court designated by Schwarzinger, a court designated by Erica,,4940,66
1230, by the applicant Gyulumyan, by the applicant Jacqueline,,8202,4115
1231, case and advocate Liebl, case and advocate Darren,,1559,445
1232, by the applicant Drużkowski, by the applicant Abigail,,45593,647
1233, by the applicant Burns, by the applicant Crystal,,32574,29509
1234, case and advocate Aigner, case and advocate Alexandra,,35892,17244
1235, was represented by Bağdu, was represented by Caitlin,,563,3642
1236, the expert Blanco, the expert Tamara,,26798,4595
1237, case and advocate McCaughey, case and advocate Kaitlin,,26512,3642
1238, by the respondent Hermanowicz, by the respondent Desiree,,25928,70
1239, by the applicant Just, by the applicant Randall,,3771,43522
1240, by the respondent Barbara, by the respondent Jose,,19917,7924
1241, was represented by Gordon, was represented by Carol,,17419,7618
1242, a court designated by Emin, a court designated by Hayley,,1222,2205
1243, by the applicant's representative Wurm, by the applicant's representative Jacqueline,,78,4115
1244, the expert Amin, the expert April,,45816,4162
1245, a court designated by Orhun, a court designated by Makayla,,328,4123
1246, by the applicant Dergah, by the applicant Kylie,,1240,466
1247, by the respondent Mesut, by the respondent Stacy,,307,1974
1248, case and advocate Erbil, case and advocate Kristen,,33331,257
1249, was represented by Abdolkhani, was represented by Abigail,,49520,647
1250, case and advocate Craighead, case and advocate Kimberly,,2522,314
1251, was represented by Durdu, was represented by Yvette,,563,48359
1252, a court designated by Whittle, a court designated by Tammy,,1522,2577
1253, a court designated by Liechtenstein, a court designated by Jacqueline,,6339,4115
1254, by the applicant's representative Alvina, by the applicant's representative Priscilla,,1758,6077
1255, the expert WEGENER, the expert Heidi,,39655,13535
1256, case and advocate Sidler, case and advocate Melanie,,2146,24132
1257, case and advocate Stewart, case and advocate Xavier,,19498,49365
1258, case and advocate Süer, case and advocate Micheal,,254,267
1259, case and advocate Hikmet, case and advocate Alyssa,,3899,66
1260, by the respondent Guard, by the respondent Justin,,12174,20839
1261, by the applicant Becker, by the applicant Todd,,44792,24010
1262, a court designated by Frape, a court designated by Jeffery,,6182,1771
1263, the expert Du, the expert Anne,,8502,17467
1264, by the applicant's representative Salih, by the applicant's representative Katrina,,6356,29814
1265, case and advocate Olsson, case and advocate Brooke,,20897,3136
1266, the expert Metelska, the expert Annette,,4530,442
1267, was represented by Dunn, was represented by Jason,,36552,16553
1268, was represented by Khawaja, was represented by Vickie,,22779,466
1269, by the respondent Gallego, by the respondent Annette,,80,442
1270, by the respondent Baba, by the respondent Stacey,,10442,32175
1271, case and advocate Peker, case and advocate Corey,,44691,90
1272, was represented by Atak, was represented by Michele,,518,48056
1273, case and advocate Freeland, case and advocate Brenda,,15235,1473
1274, case and advocate Paul, case and advocate Sean,,5171,22723
1275, was represented by Rory, was represented by Jeffery,,590,1771
1276, a court designated by Fatih, a court designated by Colton,,6356,1299
1277, by the applicant Peck, by the applicant Ariana,,777,3230
1278, by the respondent Valticos, by the respondent Gabrielle,,26691,4415
1279, by the applicant Trechsel, by the applicant Caitlin,,2034,3642
1280, the expert Kansal, the expert Abigail,,267,647
1281, case and advocate Erik, case and advocate Lauren,,40537,33821
1282, a court designated by Alkan, a court designated by Kristina,,17369,1758
1283, by the applicant Kreuz, by the applicant Kara,,7958,4595
1284, case and advocate Gleeson, case and advocate Corey,,45336,90
1285, a court designated by Mary, a court designated by Christopher,,6393,19717
1286, the expert Mikkelsen, the expert Vickie,,46323,466
1287, a court designated by Magoch, a court designated by Daryl,,3770,31271
1288, was represented by Serhat, was represented by Kristy,,700,90
1289, a court designated by Moxon, a court designated by Kaitlin,,251,3642
1290, was represented by Avni, was represented by Paige,,8311,9236
1291, the expert Duong, the expert Samantha,,543,36412
1292, was represented by Goudie, was represented by Rachael,,466,4696
1293, was represented by Fu, was represented by Jane,,23257,14884
1294, by the applicant Murat, by the applicant Alicia,,255,571
1295, the expert Vedat, the expert Alyssa,,255,66
1296, the expert Betül, the expert Alexis,,33472,261
1297, case and advocate Henryk, case and advocate Melvin,,76,8498
1298, case and advocate Mazgaj, case and advocate Caitlin,,1432,3642
1299, by the respondent Michelangelo, by the respondent Alyssa,,80,66
1300, by the applicant Yasmine, by the applicant Sophia,,35760,571
1301, case and advocate Stefan, case and advocate Kyle,,39001,25856
1302, the expert Klingenberg, the expert Katelyn,,25210,79
1303, by the applicant Berge, by the applicant Corey,,463,90
1304, by the applicant Brunner, by the applicant Kristina,,1216,1758
1305, by the applicant Baroness, by the applicant Sabrina,,405,29814
1306, case and advocate Recep, case and advocate Lori,,41839,8885
1307, the expert Ridruejo, the expert Aimee,,5309,70
1308, by the applicant's representative Büker, by the applicant's representative Kaitlyn,,6426,13931
1309, by the respondent Gürsel, by the respondent Caitlin,,2034,3642
1310, was represented by Meygil, was represented by Lori,,44626,8885
1311, was represented by Damla, was represented by Kimberly,,4123,314
1312, by the applicant Hemsworth, by the applicant Kimberly,,33739,314
1313, was represented by Martinez, was represented by Alexander,,28982,13651
1314, a court designated by Oğur, a court designated by Renee,,321,70
1315, by the applicant Ruxandra, by the applicant Renee,,17244,70
1316, by the respondent Quinliven, by the respondent Reginald,,3870,69
1317, by the applicant's representative Queen, by the applicant's representative Austin,,11628,16916
1318, by the applicant Jens, by the applicant Regina,,561,1758
1319, by the respondent Atalay, by the respondent Maureen,,333,257
1320, was represented by Gladstone, was represented by Terri,,10228,363
1321, a court designated by Basil, a court designated by Thomas,,42385,7195
1322, by the applicant's representative Aleksander, by the applicant's representative Kaitlyn,,5945,13931
1323, a court designated by Paphiti, a court designated by Renee,,15208,70
1324, was represented by Masters, was represented by Laura,,29351,21960
1325, a court designated by Wiig, a court designated by Dustin,,304,249
1326, was represented by Descloux, was represented by Cheyenne,,23051,22217
1327, was represented by Burda, was represented by Zachary,,1473,552
1328, a court designated by Dorothea, a court designated by Adrienne,,66,570
1329, was represented by Upper, was represented by Ashley,,24120,33747
1330, case and advocate Donohoe, case and advocate Phyllis,,3703,261
1331, was represented by Türker, was represented by Darlene,,6426,1751
1332, case and advocate Jutta, case and advocate Lori,,29662,8885
1333, was represented by Öngel, was represented by Caitlin,,293,3642
1334, by the applicant Atlan, by the applicant Brittany,,266,1279
1335, case and advocate Rey, case and advocate Christine,,47474,36449
1336, by the respondent Bridge, by the respondent Catherine,,15454,23425
1337, by the applicant's representative David, by the applicant's representative James,,5119,5490
