,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1269, was represented by Chakrabati, was represented by Kaitlyn,,7246,6213
1270, the expert García, the expert Kristin,,29690,259
1271, by the applicant Nigel, by the applicant John,,28772,1757
1272, case and advocate SP, case and advocate Kenneth,,6226,23632
1273, by the respondent Duncan, by the respondent Angela,,18625,17799
1274, by the applicant Sedat, by the applicant Janice,,265,501
1275, by the respondent McKone, by the respondent Zachary,,505,560
1276, by the applicant Ek, by the applicant Andrew,,31873,6858
1277, case and advocate Abdel, case and advocate Sarah,,38758,10490
1278, by the respondent Jacot, by the respondent Kiara,,313,3301
1279, the expert Issı, the expert Kayla,,30102,5031
1280, case and advocate Quinn, case and advocate James,,16109,3700
1281, was represented by Bernhauser, was represented by Yvonne,,7220,710
1282, by the respondent Baram, by the respondent Evelyn,,321,6213
1283, by the respondent Denning, by the respondent Kaylee,,768,7197
1284, by the applicant Bloom, by the applicant Brendan,,11891,26134
1285, by the applicant's representative Aspinall, by the applicant's representative Alyssa,,439,64
1286, by the respondent Cabral, by the respondent Tamara,,1373,3301
1287, by the applicant's representative Andersen, by the applicant's representative Robert,,42356,5199
1288, was represented by Tyrer, was represented by Kristin,,11751,259
1289, the expert Virgin, the expert Nicole,,5283,25176
1290, by the applicant Ross, by the applicant Kimberly,,9847,48685
1291, was represented by Jerzak, was represented by Tabitha,,461,64
1292, by the applicant Jesus, by the applicant Tyler,,5803,14886
1293, the expert Trznadel, the expert Cheyenne,,6959,29727
1294, case and advocate Wenner, case and advocate Felicia,,1008,33577
1295, by the applicant Arap, by the applicant Alisha,,2416,19388
1296, by the applicant's representative Fexler, by the applicant's representative Tabitha,,1754,64
1297, a court designated by Askan, a court designated by Bridget,,272,17484
1298, by the applicant's representative Levi, by the applicant's representative Travis,,20196,19804
1299, by the applicant Ersezen, by the applicant Alyssa,,4801,64
1300, by the respondent Pham, by the respondent Joanna,,321,7697
1301, was represented by Claesson, was represented by Latasha,,39670,14715
1302, was represented by Theodor, was represented by Meghan,,30530,6064
1303, a court designated by Kalman, a court designated by Renee,,805,1453
1304, case and advocate Camm, case and advocate Joanne,,6475,21952
1305, by the respondent Supreme, by the respondent Patricia,,5617,30223
1306, a court designated by Janosevic, a court designated by Gwendolyn,,25531,34742
1307, case and advocate Bo, case and advocate James,,3248,3700
1308, a court designated by Luis, a court designated by Jeffrey,,20894,19627
1309, by the respondent Murnane, by the respondent Rachael,,1531,3010
1310, by the applicant María, by the applicant Briana,,29690,2271
1311, was represented by Paweł, was represented by Rachael,,41615,3010
1312, by the applicant's representative Spencers, by the applicant's representative Jasmin,,42288,1084
1313, by the respondent Maslov, by the respondent Kristy,,27086,88
1314, by the applicant's representative Munro, by the applicant's representative Joanna,,305,7697
1315, by the applicant's representative Mehmet, by the applicant's representative Renee,,4164,1453
1316, was represented by Sizer, was represented by Kristy,,7509,88
1317, a court designated by Sikora, a court designated by Sherri,,5799,380
1318, was represented by Zimmermann, was represented by Candice,,9038,501
1319, the expert Bate, the expert Jeffery,,378,1924
1320, by the applicant's representative Bertil, by the applicant's representative Rhonda,,346,13533
1321, a court designated by Aziz, a court designated by Kristin,,528,259
1322, a court designated by Fisher, a court designated by Joseph,,14388,7212
1323, a court designated by MacDonald, a court designated by Lisa,,37131,15378
1324, was represented by Tambaş, was represented by Tammie,,46481,494
1325, by the respondent Keziban, by the respondent Abigail,,14278,603
1326, by the respondent Dimiter, by the respondent Jeffery,,2676,1924
1327, case and advocate Jeff, case and advocate Christopher,,5502,12803
1328, by the applicant Peter, by the applicant Tyler,,5613,14886
1329, was represented by Chandarana, was represented by Rachael,,2271,3010
1330, by the applicant Andreou, by the applicant Deanna,,280,7697
1331, the expert Diana, the expert Deborah,,25752,36976
1332, by the applicant Jessica, by the applicant Michael,,17352,3899
1333, by the respondent Hobbs, by the respondent Brandi,,1443,72
1334, the expert Schwarzenberger, the expert Aimee,,21041,68
1335, by the applicant's representative Tekin, by the applicant's representative Brittney,,259,1681
1336, the expert Morrish, the expert Lorraine,,37518,23440
1337, case and advocate Huemer, case and advocate Micheal,,24677,282
1338, by the applicant Yunus, by the applicant Erika,,385,28716
1339, by the applicant's representative Brian, by the applicant's representative Nicolas,,8403,29737
1340, was represented by Nuran, was represented by Ariana,,42211,2271
1341, the expert Mauer, the expert Sheri,,16261,72
1342, by the applicant Temer, by the applicant Sonya,,263,64
1343, case and advocate Richmond, case and advocate Daniel,,16940,7806
1344, by the applicant Hoca, by the applicant Evelyn,,11216,6213
1345, a court designated by Safety, a court designated by Amanda,,11233,23040
1346, the expert Highness, the expert Debra,,1108,430
1347, a court designated by Louise, a court designated by Rick,,31774,8759
1348, by the applicant's representative Forde, by the applicant's representative Debra,,68,430
1349, a court designated by Ersin, a court designated by Makayla,,259,5031
1350, by the respondent Bromelow, by the respondent Abigail,,322,603
1351, a court designated by White, a court designated by Phillip,,2635,29470
1352, a court designated by police, a court designated by Lisa,,1644,15378
1353, a court designated by convening, a court designated by Alejandro,,278,47983
1354, case and advocate Danelius, case and advocate Rebekah,,3754,993
1355, was represented by Dellacher, was represented by Marissa,,3493,13808
1356, by the respondent Płaza, by the respondent Yvonne,,7056,710
1357, by the applicant's representative Early, by the applicant's representative Lauren,,12556,25672
1358, a court designated by Commissioner, a court designated by Patrick,,13270,9925
1359, was represented by Allen, was represented by Jose,,9659,5264
1360, by the respondent Purdon, by the respondent Alyssa,,261,64
1361, was represented by Ward, was represented by Christopher,,12150,12803
1362, case and advocate Gartner, case and advocate Alyssa,,1008,64
1363, by the respondent Güner, by the respondent Reginald,,1008,67
1364, by the respondent Tapp, by the respondent Bethany,,1324,1092
1365, case and advocate Liddy, case and advocate Kristina,,34208,1437
1366, the expert Christoph, the expert Zachary,,2522,560
1367, by the respondent Marco, by the respondent Victoria,,16556,12313
1368, the expert Akbaht, the expert Abigail,,83,603
1369, was represented by Shanaghan, was represented by Wanda,,45109,5282
1370, case and advocate Stenlund, case and advocate Makayla,,37525,5031
1371, case and advocate VOYAME, case and advocate Rachael,,10067,3010
1372, by the respondent Hansson, by the respondent Rhonda,,1559,13533
1373, by the respondent Herrn, by the respondent Colleen,,35906,20042
1374, the expert Gidel, the expert Tonya,,5943,64
1375, by the applicant Roland, by the applicant Dustin,,29761,37616
1376, the expert Bozan, the expert Madeline,,15201,4470
1377, was represented by Fevzi, was represented by Yvonne,,17027,710
1378, case and advocate Cooper, case and advocate Michael,,10382,3899
1379, case and advocate Man, case and advocate Tyler,,1869,14886
1380, by the applicant's representative Chodecki, by the applicant's representative Aimee,,49108,68
1381, the expert Deryan, the expert Kaitlyn,,272,6213
1382, by the applicant's representative Burcu, by the applicant's representative Kayla,,27399,5031
1383, case and advocate Kabelka, case and advocate Abigail,,4914,603
1384, by the respondent Paulin, by the respondent Krista,,259,64
1385, the expert Vinter, the expert Kayla,,3849,5031
1386, a court designated by Münür, a court designated by Katelyn,,25151,77
1387, the expert Randolph, the expert Ronnie,,39845,40892
1388, the expert Ezgin, the expert Renee,,1655,1453
1389, the expert Penias, the expert Sherri,,4448,380
1390, by the applicant Stormann, by the applicant Kristina,,1236,1437
1391, by the applicant Green, by the applicant Amber,,3469,21896
1392, the expert Pearman, the expert Monique,,805,2350
1393, a court designated by Justice, a court designated by Mitchell,,4796,14526
1394, case and advocate Watkins, case and advocate Michael,,36832,3899
1395, by the applicant Volkan, by the applicant Stacey,,27541,25415
1396, was represented by Pal, was represented by Andrea,,3175,23174
1397, by the applicant Blayney, by the applicant Alyssa,,1681,64
1398, by the applicant's representative Hugo, by the applicant's representative Dana,,25930,22937
1399, the expert Takis, the expert Zachary,,271,560
1400, by the applicant Betteridge, by the applicant Terri,,3130,380
1401, by the applicant's representative Jochen, by the applicant's representative Alyssa,,831,64
1402, case and advocate parents, case and advocate Kimberly,,3397,48685
1403, by the applicant Voicu, by the applicant Alyssa,,84,64
1404, case and advocate Bentley, case and advocate Melissa,,38881,24164
1405, by the applicant's representative Naci, by the applicant's representative Leroy,,32009,726
1406, case and advocate Buxton, case and advocate Mariah,,22874,9520
1407, by the applicant Berglin, by the applicant Kristin,,2815,259
1408, case and advocate Elias, case and advocate Amanda,,41462,23040
1409, a court designated by Colombani, a court designated by Karla,,3216,5031
1410, by the respondent Stöcker, by the respondent Alyssa,,15280,64
1411, the expert Jerzy, the expert Mindy,,7357,88
1412, by the respondent Andrew, by the respondent Clinton,,6858,2605
1413, case and advocate Lindner, case and advocate Kayla,,1008,5031
1414, the expert Schalk, the expert Debra,,971,430
1415, by the applicant's representative Kałka, by the applicant's representative Gabriela,,4914,10304
1416, case and advocate Kosicka, case and advocate Brandy,,29873,10757
1417, by the applicant's representative Blanca, by the applicant's representative Tonya,,64,64
1418, by the respondent Boyert, by the respondent Mallory,,861,652
1419, by the applicant Birlik, by the applicant Alyssa,,1134,64
1420, by the respondent Jacobsson, by the respondent Deanna,,16528,7697
1421, the expert Tutgun, the expert Desiree,,7145,68
1422, by the applicant's representative Yazar, by the applicant's representative Kristin,,29413,259
1423, the expert Stefani, the expert Zachary,,3216,560
1424, by the applicant Ismet, by the applicant Kellie,,4164,494
