,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1250, a court designated by Hanley, a court designated by Tamara,,3179,5059
1251, was represented by Jaeger, was represented by Melvin,,1878,9603
1252, case and advocate Registrar, case and advocate Jessica,,80226,32367
1253, by the respondent Gandasegui, by the respondent Alisha,,19109,64
1254, by the respondent Philip, by the respondent John,,25179,3757
1255, the expert Necat, the expert Kelli,,266,20508
1256, the expert Iwona, the expert Yvonne,,6721,28952
1257, a court designated by Commander, a court designated by Tina,,34138,63687
1258, by the applicant Jeff, by the applicant Crystal,,11885,27916
1259, was represented by Deligöz, was represented by Kaitlin,,125367,3732
1260, the expert Christos, the expert Briana,,436,3362
1261, was represented by Adrianus, was represented by Christy,,355,88
1262, the expert Linden, the expert Eric,,99065,16247
1263, was represented by Stratford, was represented by Kristin,,8187,258
1264, was represented by Worm, was represented by Amy,,73030,28693
1265, by the applicant Nicos, by the applicant Kayla,,16627,4260
1266, a court designated by Eser, a court designated by Deanna,,799,12642
1267, by the respondent Willi, by the respondent Kayla,,72,4260
1268, case and advocate Klingenberg, case and advocate Robyn,,55836,1872
1269, by the applicant's representative Yaşar, by the applicant's representative Angelica,,277,3001
1270, by the applicant's representative Kin, by the applicant's representative Jacob,,30891,24521
1271, case and advocate Ioulia, case and advocate Yolanda,,685,9817
1272, the expert Vuitton, the expert Darryl,,777,75
1273, case and advocate Pakos, case and advocate Robyn,,436,1872
1274, by the respondent FVM, by the respondent Debra,,11187,14383
1275, the expert Andrew, the expert Sean,,13615,24995
1276, a court designated by Bring, a court designated by Stephanie,,39124,48143
1277, by the applicant Morritt, by the applicant Christy,,54913,88
1278, by the respondent Jason, by the respondent Timothy,,18477,44468
1279, case and advocate Kenneth, case and advocate Scott,,48398,9815
1280, a court designated by Ray, a court designated by Bryan,,13255,36353
1281, case and advocate Hamo, case and advocate Angelica,,78,3001
1282, case and advocate Elli, case and advocate Bradley,,46712,36448
1283, was represented by Jesus, was represented by Alicia,,10588,78902
1284, by the respondent Competition, by the respondent Jenna,,41221,87254
1285, by the respondent Eliza, by the respondent Alyssa,,17090,52107
1286, a court designated by Mariusz, a court designated by Dwayne,,69391,89562
1287, a court designated by Kureth, a court designated by Katelyn,,339,77
1288, by the applicant's representative Ellez, by the applicant's representative Monique,,40781,2372
1289, case and advocate Halina, case and advocate Melvin,,2210,9603
1290, by the respondent Pohl, by the respondent Kayla,,39337,4260
1291, case and advocate Allan, case and advocate Eric,,60225,16247
1292, the expert Perkins, the expert Timothy,,64911,44468
1293, by the applicant's representative Goodwin, by the applicant's representative Marissa,,7526,21429
1294, a court designated by Myjer, a court designated by Jody,,26360,1076
1295, by the applicant Ekrem, by the applicant Debra,,1826,14383
1296, by the applicant Corbett, by the applicant Krista,,90957,64
1297, the expert Joseph, the expert Nancy,,15115,34236
1298, was represented by Jochen, was represented by Brianna,,54536,12642
1299, case and advocate Hager, case and advocate Renee,,1409,68
1300, the expert Serdar, the expert Sherri,,34123,461
1301, case and advocate Diocese, case and advocate Lacey,,57644,55920
1302, a court designated by Tayşun, a court designated by Aimee,,359,68
1303, case and advocate Murray, case and advocate Michael,,27154,7937
1304, by the applicant's representative Alois, by the applicant's representative Debra,,285,14383
1305, the expert Jens, the expert Anthony,,95030,20696
1306, the expert Özkan, the expert Nathaniel,,8656,12046
1307, by the applicant's representative Copland, by the applicant's representative Rhonda,,1933,18194
1308, by the respondent Koller, by the respondent Terri,,69396,461
1309, by the applicant Celal, by the applicant Alyssa,,278,52107
1310, case and advocate Beata, case and advocate Zachary,,459,658
1311, was represented by Merdji, was represented by Kaitlyn,,7754,18013
1312, by the applicant's representative Karakurt, by the applicant's representative Reginald,,5639,67
1313, by the respondent Behrens, by the respondent Latoya,,77340,46062
1314, by the applicant Durmaz, by the applicant Rebekah,,1370,1466
1315, was represented by Duong, was represented by Deanna,,644,12642
1316, was represented by Andreas, was represented by Brandon,,50062,31766
1317, a court designated by Langham, a court designated by Bianca,,5604,924
1318, was represented by Teresa, was represented by Scott,,63440,9815
1319, the expert Blanco, the expert Joshua,,98823,39492
1320, by the applicant Fernández, by the applicant Sabrina,,77046,39971
1321, by the applicant's representative Akyüz, by the applicant's representative Phyllis,,78591,285
1322, by the applicant's representative Peker, by the applicant's representative Sherry,,51216,5400
1323, was represented by Barreto, was represented by Cheyenne,,983,25136
1324, was represented by Wittling, was represented by Nathaniel,,2718,12046
1325, case and advocate Alfons, case and advocate Stacey,,2382,55920
1326, by the applicant's representative Abed, by the applicant's representative Dawn,,98264,34507
1327, by the respondent Yılmaz, by the respondent Phyllis,,1370,285
1328, was represented by Louise, was represented by Jennifer,,55478,29650
1329, a court designated by Mies, a court designated by Kristin,,550,258
1330, was represented by Göç, was represented by Brianna,,3131,12642
1331, case and advocate Bryan, case and advocate Michael,,36353,7937
1332, the expert General, the expert Ashley,,3251,37118
1333, a court designated by Kabelka, a court designated by Priscilla,,4554,6241
1334, by the applicant Maurer, by the applicant Deanna,,261,12642
1335, a court designated by Lindner, a court designated by Krista,,1194,64
1336, by the respondent Mohammad, by the respondent Lisa,,64452,28556
1337, was represented by Geen, was represented by Tonya,,268,64
1338, was represented by Minister, was represented by Kathleen,,9486,64063
1339, case and advocate Dr, case and advocate Chad,,2926,42030
1340, by the applicant Engin, by the applicant Rachael,,258,5891
1341, by the applicant's representative Oest, by the applicant's representative Tanya,,477,24074
1342, the expert Medenica, the expert Priscilla,,3001,6241
1343, the expert Cinel, the expert Jeffery,,301,722
1344, by the applicant Ravnsborg, by the applicant Katelyn,,24210,77
1345, the expert Baka, the expert Brandi,,13334,72
1346, by the applicant Nejdet, by the applicant Makayla,,19285,4260
1347, by the applicant Charpentier, by the applicant Kaitlin,,1268,3732
1348, case and advocate Ateş, case and advocate Cheyenne,,7222,25136
1349, case and advocate Guzek, case and advocate Zachary,,63023,658
1350, was represented by Susan, was represented by Matthew,,29933,18939
1351, a court designated by Board, a court designated by Chelsea,,8751,26518
1352, the expert Stein, the expert Nicole,,34506,44030
1353, was represented by Governor, was represented by Rodney,,23358,74943
1354, was represented by Remziye, was represented by Jocelyn,,9011,91509
1355, by the applicant's representative Bertil, by the applicant's representative Duane,,321,2145
1356, by the respondent Russo, by the respondent Donald,,92891,9453
1357, by the respondent Czaus, by the respondent Loretta,,355,2565
1358, was represented by Kristina, was represented by Tanya,,2210,24074
1359, by the respondent Gandásegui, by the respondent Gwendolyn,,1963,1872
1360, by the applicant's representative JA, by the applicant's representative Devon,,53739,59334
1361, the expert Bayne, the expert Tonya,,811,64
1362, the expert granddaughter, the expert Kristen,,91390,76114
1363, case and advocate Dario, case and advocate Tracey,,3290,88
1364, the expert Tok, the expert Trevor,,21447,53551
1365, by the applicant's representative Acar, by the applicant's representative Selena,,277,7157
1366, the expert Cato, the expert Tammy,,4330,2408
1367, was represented by Siv, was represented by Kristi,,344,72
1368, by the applicant McConnell, by the applicant Nicole,,46683,44030
1369, was represented by Tuna, was represented by Rachael,,8565,5891
1370, by the respondent Guillaume, by the respondent Tonya,,98012,64
1371, was represented by Gümüş, was represented by Mckenzie,,124911,13536
1372, by the respondent Taş, by the respondent Darlene,,7222,34191
1373, by the applicant's representative Çenesiz, by the applicant's representative Cheyenne,,449,25136
1374, the expert Konrad, the expert Vickie,,13281,645
1375, by the applicant Alain, by the applicant Kristi,,466,72
1376, the expert Mangouras, the expert Phyllis,,300,285
1377, by the respondent Antun, by the respondent Tracey,,359,88
1378, case and advocate Gardel, case and advocate Kiara,,301,5059
1379, a court designated by Sergeant, a court designated by Audrey,,64544,90049
1380, a court designated by Englert, a court designated by Sherry,,529,5400
1381, case and advocate Montes, case and advocate Sherri,,288,461
1382, the expert Witek, the expert Loretta,,74,2565
1383, by the applicant's representative Weir, by the applicant's representative Jaclyn,,404,18013
1384, a court designated by Dichand, a court designated by Marisa,,437,10761
1385, case and advocate Eaton, case and advocate Kimberly,,95866,85653
1386, by the applicant's representative Tejedor, by the applicant's representative Yvonne,,24358,28952
1387, by the applicant's representative Bouloc, by the applicant's representative Jeffery,,1074,722
1388, by the applicant Waquet, by the applicant Tammy,,23300,2408
1389, the expert Powell, the expert Daniel,,43009,15118
1390, by the respondent Regional, by the respondent Brent,,25294,46331
